time,entropy
4.699398797595190302e+00,5.237145481618062925e-01
4.709418837675350744e+00,5.298658688260674543e-01
4.719438877755511186e+00,5.359059536298403925e-01
4.729458917835670739e+00,5.417870911506300624e-01
4.739478957915831181e+00,5.474655933761553017e-01
4.749498997995991623e+00,5.529021909586270267e-01
4.759519038076152064e+00,5.580623471029249050e-01
4.769539078156312506e+00,5.629164937596143892e-01
4.779559118236472948e+00,5.674401942798436016e-01
4.789579158316633389e+00,5.716142368956588227e-01
4.799599198396793831e+00,5.754246633846333836e-01
4.809619238476953385e+00,5.788627371251031661e-01
4.819639278557113826e+00,5.819248545048646415e-01
4.829659318637274268e+00,5.846124033620949678e-01
4.839679358717434710e+00,5.869315718552329253e-01
4.849699398797595151e+00,5.888931109145284504e-01
4.859719438877755593e+00,5.905120532503166375e-01
4.869739478957916035e+00,5.918073918038253556e-01
4.879759519038075588e+00,5.928017205399708223e-01
4.889779559118236030e+00,5.935208406061958097e-01
4.899799599198396471e+00,5.939933351177798526e-01
4.909819639278556913e+00,5.942501161720604719e-01
4.919839679358717355e+00,5.943239481286483050e-01
4.929859719438877796e+00,5.942489516998159527e-01
4.939879759519038238e+00,5.940600939486850862e-01
4.949899799599197792e+00,5.937926698602178366e-01
4.959919839679358233e+00,5.934817816947163260e-01
4.969939879759518675e+00,5.931618228156332329e-01
4.979959919839679117e+00,5.928659730621435031e-01
4.989979959919839558e+00,5.926257129726937301e-01
5.000000000000000000e+00,5.924703642235245038e-01
